method,entity_type,site,probe,layer,test_r2,test_spearman,train_r2,is_best
gpt_oss_120b,historical_figure,last,ridge,25,0.7796099319199428,0.8839090657806185,0.829393828588467,False
gpt_oss_120b,historical_figure,last,ridge,26,0.7719365976965936,0.8792344259266617,0.8246165745580276,False
gpt_oss_120b,historical_figure,last,ridge,27,0.7687030503258268,0.8766442887691055,0.8249211899113993,False
gpt_oss_120b,historical_figure,last,ridge,28,0.7689798179825682,0.8761239279162378,0.8224920941719295,False
gpt_oss_120b,historical_figure,last,ridge,29,0.7659904453607067,0.8745521295641485,0.8202784281626899,False
gpt_oss_120b,historical_figure,last,ridge,30,0.7689439557993789,0.8777785727591503,0.8193997646918664,False
gpt_oss_120b,historical_figure,last,ridge,31,0.7653699717595024,0.875721866882949,0.8185778975150962,False
gpt_oss_120b,historical_figure,last,ridge,32,0.763795320864564,0.8750883858213794,0.816878866036053,False
gpt_oss_120b,historical_figure,last,ridge,33,0.7623748130316947,0.8743446536780052,0.8169014516693706,False
gpt_oss_120b,historical_figure,last,ridge,34,0.7601017995869461,0.8739026235527344,0.8169882772845873,False
gpt_oss_120b,historical_figure,last,ridge,35,0.7628659033693636,0.8742270100900683,0.8180880441015163,False
gpt_oss_120b,historical_figure,last,ridge,36,0.774564848133647,0.8865510897316524,0.7977690083348702,False
gpt_oss_120b,art,mean,ridge,1,0.39042232094847296,0.6180858325498043,0.6249705204152873,False
gpt_oss_120b,art,mean,ridge,2,0.47453764598661985,0.6890940590220144,0.6621183188551789,False
gpt_oss_120b,art,mean,ridge,3,0.5590611945614217,0.7236868450470264,0.7032206625796859,False
gpt_oss_120b,art,mean,ridge,4,0.629923999400946,0.7586810141972582,0.7442928873207357,False
gpt_oss_120b,art,mean,ridge,5,0.6648370116133002,0.7767084080811577,0.7558015141596874,False
gpt_oss_120b,art,mean,ridge,6,0.6692602891253561,0.7785906349233438,0.7689497176926334,False
gpt_oss_120b,art,mean,ridge,7,0.6858724488440944,0.7884337646058566,0.7647942661744287,False
gpt_oss_120b,art,mean,ridge,8,0.7012391684448802,0.7998145204863221,0.7821194700582877,False
gpt_oss_120b,art,mean,ridge,9,0.7201350586524395,0.8147962401444137,0.8022949931709277,False
gpt_oss_120b,art,mean,ridge,10,0.7540830603634923,0.8343973604099646,0.8154761505230476,False
gpt_oss_120b,art,mean,ridge,11,0.7535705447727807,0.8310715307195272,0.8229531257593811,False
gpt_oss_120b,art,mean,ridge,12,0.7611241811763403,0.8347418387222244,0.8328684066898857,True
gpt_oss_120b,art,mean,ridge,13,0.753551631915381,0.8304728097851692,0.8349714501043182,False
gpt_oss_120b,art,mean,ridge,14,0.7506729864452011,0.8305204029668951,0.8365088023931795,False
gpt_oss_120b,art,mean,ridge,15,0.7449288804939174,0.8267225268553565,0.838331405907358,False
gpt_oss_120b,art,mean,ridge,16,0.7421631897246936,0.8235299223233152,0.8368829961142065,False
gpt_oss_120b,art,mean,ridge,17,0.7286197817368303,0.8103225618296493,0.8351654850967976,False
gpt_oss_120b,art,mean,ridge,18,0.7380528025284058,0.8212924188276466,0.8328514223468926,False
gpt_oss_120b,art,mean,ridge,19,0.7334592547433096,0.8204173905111287,0.8332424823753278,False
gpt_oss_120b,art,mean,ridge,20,0.733438730725749,0.81876956053934,0.829761845275156,False
gpt_oss_120b,art,mean,ridge,21,0.7156053493874147,0.8078778925691528,0.8250021838691626,False
gpt_oss_120b,art,mean,ridge,22,0.6932867315931901,0.7931215576949802,0.8200949529336085,False
gpt_oss_120b,art,mean,ridge,23,0.6889887184244672,0.7905300945967151,0.8156909607559829,False
gpt_oss_120b,art,mean,ridge,24,0.6872916884075322,0.7879976625022004,0.8113728161320131,False
gpt_oss_120b,art,mean,ridge,25,0.6791973886180908,0.7830969503515776,0.8071950905548568,False
gpt_oss_120b,art,mean,ridge,26,0.6576535236365368,0.7651913804756164,0.8043944092544935,False
gpt_oss_120b,art,mean,ridge,27,0.6571182260578604,0.7623625536008478,0.7995617142806817,False
gpt_oss_120b,art,mean,ridge,28,0.6517328779893823,0.759892423461901,0.7993947760952784,False
gpt_oss_120b,art,mean,ridge,29,0.641651682920616,0.7547983951773523,0.7978014800538129,False
gpt_oss_120b,art,mean,ridge,30,0.641636113181303,0.7551868268611311,0.7950970040860803,False
gpt_oss_120b,art,mean,ridge,31,0.631847199312455,0.7501384795834215,0.7921093662017138,False
gpt_oss_120b,art,mean,ridge,32,0.6262499665548739,0.746750345747879,0.789507124142709,False
gpt_oss_120b,art,mean,ridge,33,0.6207226627164975,0.7394897138357115,0.7900994653835076,False
gpt_oss_120b,art,mean,ridge,34,0.6194647513057143,0.7443832328166505,0.789276118803959,False
gpt_oss_120b,art,mean,ridge,35,0.6177626407491819,0.7437118619336393,0.788661756250154,False
gpt_oss_120b,art,mean,ridge,36,0.6508978239038057,0.761034570409668,0.7762859248968705,False
gpt_oss_120b,nyc_place,last,ridge,1,0.0684236261977143,0.2344063378534806,0.15529996890398584,False
gpt_oss_120b,nyc_place,last,ridge,2,0.0760892167049283,0.2634377279332849,0.20692175669763968,False
gpt_oss_120b,nyc_place,last,ridge,3,0.06644626684978627,0.26488227171040396,0.25169707610378544,False
gpt_oss_120b,nyc_place,last,ridge,4,0.10736372153394885,0.3192819512084224,0.2419645058527019,False
gpt_oss_120b,nyc_place,last,ridge,5,0.10963290405789727,0.32819601223526423,0.26672999106490575,False
gpt_oss_120b,nyc_place,last,ridge,6,0.1121826661211141,0.3347741227191497,0.2952343872051945,True
gpt_oss_120b,nyc_place,last,ridge,7,0.09304760009568269,0.3228625686615943,0.31521944123766893,False
gpt_oss_120b,nyc_place,last,ridge,8,0.08665749908843629,0.32339451509041833,0.3292449492426023,False
gpt_oss_120b,nyc_place,last,ridge,9,0.07204926825331259,0.3170148645516666,0.3459268495024547,False
gpt_oss_120b,nyc_place,last,ridge,10,0.06730592241759775,0.32753175249445654,0.3688890603905559,False
gpt_oss_120b,nyc_place,last,ridge,11,0.03321786002925542,0.31096170086789454,0.3797409574909743,False
gpt_oss_120b,nyc_place,last,ridge,12,0.003654408033993639,0.2921779102117815,0.38438979082297037,False
gpt_oss_120b,nyc_place,last,ridge,13,-0.025061305080587126,0.2874016091343549,0.38238687455811526,False
gpt_oss_120b,nyc_place,last,ridge,14,-0.03809076756492047,0.2786126843180612,0.38374479995212035,False
gpt_oss_120b,nyc_place,last,ridge,15,-0.06736833275742138,0.26946069839536785,0.395137167005859,False
gpt_oss_120b,nyc_place,last,ridge,16,-0.06934341187509152,0.2690910113328573,0.3946505895100446,False
gpt_oss_120b,nyc_place,last,ridge,17,-0.0733960272889802,0.28050305935130543,0.3950179303001618,False
gpt_oss_120b,nyc_place,last,ridge,18,-0.10464250043740098,0.2826903183914783,0.3968732428887225,False
gpt_oss_120b,nyc_place,last,ridge,19,-0.08459785931772335,0.3119558808819958,0.39852453950113687,False
gpt_oss_120b,nyc_place,last,ridge,20,-0.057450932553013034,0.3000068690978108,0.41159409006241027,False
gpt_oss_120b,nyc_place,last,ridge,21,-0.06735896698970933,0.30223593677260063,0.4107608844872812,False
gpt_oss_120b,nyc_place,last,ridge,22,-0.03473111855644606,0.33771508710217224,0.41502336813944,False
gpt_oss_120b,nyc_place,last,ridge,23,-0.041784776835619764,0.3245053356116905,0.4040770825807832,False
gpt_oss_120b,nyc_place,last,ridge,24,-0.03360274203668889,0.32717961246149285,0.4060954751739982,False
gpt_oss_120b,nyc_place,last,ridge,25,-0.05194097948569454,0.3133630996186281,0.40439273455338537,False
gpt_oss_120b,nyc_place,last,ridge,26,-0.05369180619114777,0.30559097406084634,0.39729566026000435,False
gpt_oss_120b,nyc_place,last,ridge,27,-0.06699828936038477,0.2917205561429149,0.3973116599416805,False
gpt_oss_120b,nyc_place,last,ridge,28,-0.05256223663400916,0.3046934274998534,0.3938800377761346,False
gpt_oss_120b,nyc_place,last,ridge,29,-0.05357451605049246,0.3077513892902858,0.3941681301486728,False
gpt_oss_120b,nyc_place,last,ridge,30,-0.05272120418665249,0.298438295614636,0.3932127266757383,False
gpt_oss_120b,nyc_place,last,ridge,31,-0.06770128598025049,0.2884512868954763,0.3937661145090598,False
gpt_oss_120b,nyc_place,last,ridge,32,-0.058687324818897935,0.2920610707871179,0.39587071362595816,False
gpt_oss_120b,nyc_place,last,ridge,33,-0.05792923246748183,0.29321126831267214,0.3960082474855642,False
gpt_oss_120b,nyc_place,last,ridge,34,-0.06280856728772344,0.2925721995859313,0.3997897150416128,False
gpt_oss_120b,nyc_place,last,ridge,35,-0.07354540245983754,0.29218294705785886,0.4005337504397005,False
gpt_oss_120b,nyc_place,last,ridge,36,0.1120555853849527,0.3276344335491085,0.3274149499212076,False
gpt_oss_120b,nyc_place,mean,ridge,1,0.22058604189776643,0.4574733160858949,0.4602296552717977,False
gpt_oss_120b,nyc_place,mean,ridge,2,0.23569465241896276,0.47418600011081835,0.4403066923605292,False
gpt_oss_120b,nyc_place,mean,ridge,3,0.24156221049534582,0.48372936540874945,0.47780038558933796,False
gpt_oss_120b,nyc_place,mean,ridge,4,0.25593812251310655,0.49635435894507984,0.45246373475555474,False
gpt_oss_120b,nyc_place,mean,ridge,5,0.25055944878681585,0.49010909615833076,0.4762875604446751,False
gpt_oss_120b,nyc_place,mean,ridge,6,0.2508454548522202,0.4858061765977553,0.4900061784668168,False
gpt_oss_120b,nyc_place,mean,ridge,7,0.2610614591480365,0.49285452640637245,0.45025430907419633,False
gpt_oss_120b,nyc_place,mean,ridge,8,0.25487043593261083,0.49087190361309274,0.4673275426812216,False
gpt_oss_120b,nyc_place,mean,ridge,9,0.2548365531275672,0.49282595421719466,0.48093141577931925,False
gpt_oss_120b,nyc_place,mean,ridge,10,0.2630657156204835,0.495675035478247,0.44683855453911026,True
gpt_oss_120b,nyc_place,mean,ridge,11,0.2449660040845535,0.47961223057620617,0.4697129040373742,False
gpt_oss_120b,nyc_place,mean,ridge,12,0.23599711892028197,0.47487266669809625,0.4846781977352053,False
gpt_oss_120b,nyc_place,mean,ridge,13,0.2132575501179692,0.45938835368473996,0.49897121699916197,False
gpt_oss_120b,nyc_place,mean,ridge,14,0.19232419170359982,0.4512911145047567,0.5098586172402959,False
gpt_oss_120b,nyc_place,mean,ridge,15,0.16501644836142132,0.4357466409784237,0.5138015122439432,False
gpt_oss_120b,nyc_place,mean,ridge,16,0.131538347056322,0.4170878729318589,0.515432575612084,False
gpt_oss_120b,nyc_place,mean,ridge,17,0.11444658657316914,0.4121823487842918,0.5163103401395299,False
gpt_oss_120b,nyc_place,mean,ridge,18,0.09112890744772684,0.4109527102377756,0.5225680144850123,False
gpt_oss_120b,nyc_place,mean,ridge,19,0.11423666259464793,0.42387397716106323,0.5304498803056783,False
gpt_oss_120b,nyc_place,mean,ridge,20,0.13685275970720367,0.45342669287489334,0.5337490349709826,False
gpt_oss_120b,nyc_place,mean,ridge,21,0.12344257481108722,0.4409933570774625,0.5403666915523827,False
gpt_oss_120b,nyc_place,mean,ridge,22,0.13077104128360567,0.4490109396234607,0.5374278245821451,False
gpt_oss_120b,nyc_place,mean,ridge,23,0.09944819412262296,0.43172281101908616,0.5339661219572172,False
gpt_oss_120b,nyc_place,mean,ridge,24,0.10310102455530445,0.4309261620653775,0.5351434107048167,False
gpt_oss_120b,nyc_place,mean,ridge,25,0.10045838845351684,0.43362710991207404,0.5364605630612778,False
gpt_oss_120b,nyc_place,mean,ridge,26,0.10848625600937062,0.42990727135645684,0.5381361895545693,False
gpt_oss_120b,nyc_place,mean,ridge,27,0.12153074635888605,0.4545053106283533,0.5385235951107044,False
gpt_oss_120b,nyc_place,mean,ridge,28,0.13768957404646076,0.46080637335838703,0.5377023198681957,False
gpt_oss_120b,nyc_place,mean,ridge,29,0.13062283736102986,0.45072536607419983,0.5345731510746214,False
gpt_oss_120b,nyc_place,mean,ridge,30,0.1310480460505527,0.4498073496577201,0.5358465645496768,False
gpt_oss_120b,nyc_place,mean,ridge,31,0.11819000178258249,0.45017012963327385,0.5362650390418637,False
gpt_oss_120b,nyc_place,mean,ridge,32,0.1015692909703591,0.43754793809784875,0.5380165712756019,False
gpt_oss_120b,nyc_place,mean,ridge,33,0.08518450818774098,0.4277583122992039,0.5364489075501635,False
gpt_oss_120b,nyc_place,mean,ridge,34,0.08654540488481693,0.4306314361144662,0.5358322188208549,False
gpt_oss_120b,nyc_place,mean,ridge,35,0.085026882840399,0.4289479948376438,0.5334437257936948,False
gpt_oss_120b,nyc_place,mean,ridge,36,0.24463487412755658,0.4779225608300498,0.43388129440010986,False
gpt_oss_120b,us_place,mean,ridge,1,0.5259007079230187,0.7113586786637693,0.5893085986394626,False
gpt_oss_120b,us_place,mean,ridge,2,0.5837160400278084,0.7547076036309898,0.6502319019127768,False
gpt_oss_120b,us_place,mean,ridge,3,0.6280771657761145,0.7861487471457509,0.6777186786605528,False
gpt_oss_120b,us_place,mean,ridge,4,0.6483173011992912,0.7969801845972261,0.7000181929819443,False
gpt_oss_120b,us_place,mean,ridge,5,0.6581524081392791,0.804039184473044,0.6998923146260001,False
gpt_oss_120b,us_place,mean,ridge,6,0.6680804659517385,0.8096229403608857,0.713206898748237,False
gpt_oss_120b,us_place,mean,ridge,7,0.672413719439177,0.8105219311351456,0.7203233957908752,False
gpt_oss_120b,us_place,mean,ridge,8,0.6772916831073145,0.8124724902180369,0.7329296991896566,False
gpt_oss_120b,us_place,mean,ridge,9,0.6873023315724734,0.8184995519571199,0.7268054277756166,False
gpt_oss_120b,us_place,mean,ridge,10,0.6882547800518677,0.8167097521568893,0.733892872242452,False
gpt_oss_120b,us_place,mean,ridge,11,0.6976808497436986,0.8229178665173762,0.7449112599706244,True
gpt_oss_120b,us_place,mean,ridge,12,0.6968398442229959,0.8217882193231438,0.7518848643647041,False
gpt_oss_120b,us_place,mean,ridge,13,0.686839639448469,0.8152679553994946,0.7547495516739398,False
gpt_oss_120b,us_place,mean,ridge,14,0.6819036573211006,0.810858524740115,0.7562019051504365,False
gpt_oss_120b,us_place,mean,ridge,15,0.6814141832752386,0.809936765861997,0.7564425441716851,False
gpt_oss_120b,us_place,mean,ridge,16,0.6713577955200792,0.8028521459410807,0.7575151177925484,False
gpt_oss_120b,us_place,mean,ridge,17,0.6703677102964652,0.8027927507551987,0.7592600016075858,False
gpt_oss_120b,us_place,mean,ridge,18,0.6561130765422014,0.7956953872114043,0.7590225036786105,False
gpt_oss_120b,us_place,mean,ridge,19,0.6844644789557192,0.8152739898941412,0.776104488517818,False
gpt_oss_120b,us_place,mean,ridge,20,0.6792006659366111,0.8111786538707346,0.7775287803879926,False
gpt_oss_120b,us_place,mean,ridge,21,0.6929732966216968,0.8193802997434897,0.78629353400427,False
gpt_oss_120b,us_place,mean,ridge,22,0.6925661125328711,0.818646202193287,0.7861451489161355,False
gpt_oss_120b,us_place,mean,ridge,23,0.6821666695162932,0.8145662762881647,0.7794026584400853,False
gpt_oss_120b,us_place,mean,ridge,24,0.6729318050890162,0.809616794227511,0.7750563368887334,False
gpt_oss_120b,us_place,mean,ridge,25,0.6637646641935269,0.8048781975091228,0.7675928211561436,False
gpt_oss_120b,us_place,mean,ridge,26,0.6506670015243438,0.7978644064515886,0.7613090562032004,False
gpt_oss_120b,us_place,mean,ridge,27,0.6426665726559475,0.7938637620907998,0.7558609494925455,False
gpt_oss_120b,us_place,mean,ridge,28,0.6281688706741485,0.7861794645255402,0.7526602355721874,False
gpt_oss_120b,us_place,mean,ridge,29,0.6217119487169367,0.7832387274827934,0.7483696586402918,False
gpt_oss_120b,us_place,mean,ridge,30,0.6164507404256772,0.7792216377499479,0.7439958194082905,False
gpt_oss_120b,us_place,mean,ridge,31,0.6109714769840326,0.7757754136969413,0.7394636169966131,False
gpt_oss_120b,us_place,mean,ridge,32,0.6034019947970792,0.7697843112672851,0.736098226644152,False
gpt_oss_120b,us_place,mean,ridge,33,0.5976139037946753,0.76711035028682,0.7312592203908629,False
gpt_oss_120b,us_place,mean,ridge,34,0.5947372881619502,0.7664389836007578,0.7289687481163838,False
gpt_oss_120b,us_place,mean,ridge,35,0.5883298274531896,0.761633865465706,0.7260882577354426,False
gpt_oss_120b,us_place,mean,ridge,36,0.6107013675805859,0.7721813263705268,0.6797662335903196,False
gpt_oss_120b,historical_figure,mean,ridge,1,0.6024698117052946,0.7811846202010738,0.6614076819320706,False
gpt_oss_120b,historical_figure,mean,ridge,2,0.6505964836696145,0.806978309655561,0.6905362500028791,False
gpt_oss_120b,historical_figure,mean,ridge,3,0.6936629228435407,0.8341012491383302,0.7263513747187555,False
gpt_oss_120b,historical_figure,mean,ridge,4,0.716558131995821,0.8456693404027129,0.7559878270793515,False
gpt_oss_120b,historical_figure,mean,ridge,5,0.7365596057376212,0.8592703779025191,0.7763376217998219,False
gpt_oss_120b,historical_figure,mean,ridge,6,0.7507015399340823,0.8665166979627619,0.790309454339875,False
gpt_oss_120b,historical_figure,mean,ridge,7,0.7605074046689975,0.8751577476142203,0.7972530184125934,False
gpt_oss_120b,historical_figure,mean,ridge,8,0.7652694536137579,0.8774020413504,0.8042939685878873,False
gpt_oss_120b,historical_figure,mean,ridge,9,0.7748876696303852,0.8847958555162595,0.8144881085163606,False
gpt_oss_120b,historical_figure,mean,ridge,10,0.7846965091380576,0.890599366896971,0.8152366028233541,False
gpt_oss_120b,historical_figure,mean,ridge,11,0.7843787518437657,0.8909930693207628,0.8195258556425679,False
gpt_oss_120b,historical_figure,mean,ridge,12,0.7916754951863623,0.8961607532442446,0.8289032757312097,False
gpt_oss_120b,historical_figure,mean,ridge,13,0.7914159883454319,0.894409577263888,0.8316845603268743,False
gpt_oss_120b,historical_figure,mean,ridge,14,0.7897253679895851,0.893360780860207,0.8316024731507763,False
gpt_oss_120b,historical_figure,mean,ridge,15,0.7940769484110115,0.8950123574528094,0.8314753853553345,True
gpt_oss_120b,historical_figure,mean,ridge,16,0.7927063220153494,0.8933066941164468,0.8322190032343246,False
gpt_oss_120b,historical_figure,mean,ridge,17,0.7917925984985508,0.8929586423543265,0.8310901467503992,False
gpt_oss_120b,historical_figure,mean,ridge,18,0.7858201912068226,0.890524821171891,0.8305592996746818,False
gpt_oss_120b,historical_figure,mean,ridge,19,0.7895218695420188,0.891608529753676,0.8315898579781673,False
gpt_oss_120b,historical_figure,mean,ridge,20,0.7863497342721213,0.8888706194357301,0.8304412423874089,False
gpt_oss_120b,historical_figure,mean,ridge,21,0.7808064418781597,0.8852640148607531,0.8247322847282903,False
